business_id,contact_id,invoice_id,type,date,due_date,currency,amount,amount_outstanding,tax_amount,payment_status,count_paments,first_payment_date,last_payment_date
"4389e0bc56d1682d0daed6501c581afc5f28adef13f66283615ceea77e92a0cb",14,"849","PURCHASE",2020-10-31,2020-11-10,"NOK",189900.64,93182.32,8149.09,"PART PAID",4,2020-11-26,2020-12-22
"d73cd5a93e5fcdfe7add3b2d3649e89fc9d3b97ceb74428965275c07ddfd314f",16,"506","PURCHASE",2024-01-08,2024-01-18,"EUR",4614.40,4114.20,6871.31,"UNPAID",1,2024-02-09,2024-03-12
"b8821cef06839792c5b5e65f97b75bcc78acae459e88bf6dc53aa3ebceed4564",38,"178","PURCHASE",2021-03-11,2021-03-31,"NOK",115258.50,62361.39,9369.71,"PAID",3,2021-03-17,2021-03-23
"4389e0bc56d1682d0daed6501c581afc5f28adef13f66283615ceea77e92a0cb",14,"545","PURCHASE",2023-04-21,2023-07-20,"USD",111773.43,27180.59,9396.62,"PAID",7,2023-05-29,2023-07-06
"b8821cef06839792c5b5e65f97b75bcc78acae459e88bf6dc53aa3ebceed4564",38,"584","PURCHASE",2022-12-04,2022-12-14,"GBP",117874.67,93746.58,4636.59,"PART PAID",8,2022-12-24,2023-01-13
"5327dd946b51d71c9d1d2a564192d48d61226f13ab4184231a0422cbd0db4889",6,"681","SALE",2024-03-13,2024-04-12,"EUR",78781.69,15578.36,4654.96,"UNPAID",7,2024-03-22,2024-03-31
"48d2f4bb3edc8efb8c87ef8e396059017700691b44db5d93bd8051b837a9a348",,"272","SALE",2021-03-10,2021-03-30,"USD",35472.58,19101.00,863.36,"PAID",7,2021-04-09,2021-05-09
"5327dd946b51d71c9d1d2a564192d48d61226f13ab4184231a0422cbd0db4889",6,"638","PURCHASE",2023-03-18,2023-03-28,"GBP",175446.13,85614.11,6405.01,"UNPAID",5,2023-03-20,2023-03-22
"305c2e467959168beca41e718ccb5ee33f8f1795c870a041e2b3427d0d920b04",38,"565","PURCHASE",2023-04-02,2023-05-02,"EUR",102623.21,77459.87,7061.18,"PART PAID",7,2023-05-08,2023-06-13
"45f43b72869de671be07cf04c6fe3c2f725e5b94795f868099191731cc3de385",23,"330","PURCHASE",2020-05-09,2020-08-07,"GBP",161982.98,94478.52,5651.11,"PAID",3,2020-05-25,2020-06-10
"0fb822ea79f38dae5e35d4842a81bf74ee10d7e131c963039683165154f5892e",21,"130","PURCHASE",2022-06-20,2022-09-18,"NOK",32891.50,30849.75,5075.16,"PAID",7,2022-07-18,2022-08-15
"803cd0dc58d423e620db58c05a1e0ca1bd43bbc3bf4c358a400b2f2011ddd506",25,"305","SALE",2023-05-05,2023-06-04,"GBP",103139.54,3956.81,2681.98,"UNPAID",10,2023-05-15,2023-05-25
"2c417f35e1eb4e0ff8af03c0f4a946203b432e5e2c5ce8a539eb23bc1d0ee526",29,"925","SALE",2023-07-07,2023-08-06,"NOK",106292.61,38701.87,6381.57,"PAID",3,2023-08-10,2023-09-13
"706d178430b50660e79ba908bcf210441ce59b3ea1591703e8b5c038967375ed",,"237","PURCHASE",2021-07-01,2021-07-11,"EUR",100553.97,40226.15,8270.23,"PART PAID",3,2021-07-14,2021-07-27
"420979309c28627d25f1cda16cf67582bc3dcefa2a56e4822edd91eebb962d66",,"117","PURCHASE",2020-01-10,2020-02-09,"NOK",163822.14,78729.60,5355.06,"PAID",0,2020-02-17,2020-03-26
"5327dd946b51d71c9d1d2a564192d48d61226f13ab4184231a0422cbd0db4889",6,"136","SALE",2020-12-22,2021-01-11,"EUR",71869.04,986.94,8286.02,"UNPAID",0,2021-01-28,2021-03-06
"9739406ef11dbe301614c1e11a964338936bd3df18d6ab7a4197a0150f6d6adb",,"507","SALE",2022-07-13,2022-08-02,"EUR",122983.20,77544.62,4912.88,"UNPAID",10,2022-08-12,2022-09-11
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",12,"799","SALE",2021-05-01,2021-06-30,"GBP",163580.37,96970.88,6290.71,"PAID",4,2021-05-13,2021-05-25
"0167d2a79ab6e3857073f13be93424be12993d74cb785384a9b7afa241ccb82e",32,"171","PURCHASE",2023-10-30,2023-11-19,"EUR",78242.50,13288.24,3069.85,"PART PAID",8,2023-12-09,2024-01-18
"e23dbf85668303efd67a3bb97eefe256c0db89196df3d4d492fed1f15f790d79",16,"386","PURCHASE",2021-06-04,2021-08-03,"USD",73894.78,59148.71,9678.03,"UNPAID",7,2021-06-09,2021-06-14
"706d178430b50660e79ba908bcf210441ce59b3ea1591703e8b5c038967375ed",,"597","PURCHASE",2021-12-28,2022-02-26,"NOK",124440.20,50542.14,2964.03,"PAID",5,2022-02-06,2022-03-18
"c2ca6291f6ddce027649e7e86bcdb38492b91f19d8592fa5bf6ba874629f4c74",5,"704","SALE",2022-07-25,2022-11-22,"NOK",60364.70,46055.35,8000.63,"PART PAID",0,2022-08-19,2022-09-13
"401805e3b1d0bbeed8928ad5d3263555c1158ab1adeca1d0c8ffedb311e91732",15,"389","PURCHASE",2023-07-23,2023-11-20,"EUR",190467.61,92216.13,6424.33,"UNPAID",0,2023-08-17,2023-09-11
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",12,"962","PURCHASE",2023-06-11,2023-06-21,"EUR",155919.45,93295.08,6245.62,"UNPAID",8,2023-07-18,2023-08-24
"f114d44b77897d3173add5ccf6ec75f1318d8c0f15ad6dce77bc17cbe2f54561",1,"595","SALE",2021-11-12,2022-01-11,"USD",48154.72,47727.36,6122.95,"UNPAID",3,2021-12-04,2021-12-26
"bd4e628f0dacb74fe2e4c9447015338cfe0cc05defd2fcffc8842214f78b9088",,"258","PURCHASE",2023-12-10,2023-12-20,"EUR",136747.89,99639.38,5522.81,"PART PAID",5,2023-12-12,2023-12-14
"19c746e73130fe9d5a2f646018d53191cbc0357dc8844f283368942fc64b7203",,"589","PURCHASE",2020-05-03,2020-06-02,"EUR",70585.40,31268.53,4425.54,"UNPAID",9,2020-05-14,2020-05-25
"1899c377cbe5562cd601529fc6fb59e25f53ee7d3d16fbb25949a6edfb2d3fb3",23,"290","SALE",2020-08-23,2020-12-21,"GBP",67226.77,42048.52,3590.29,"PAID",10,2020-09-13,2020-10-04
"b8821cef06839792c5b5e65f97b75bcc78acae459e88bf6dc53aa3ebceed4564",38,"28","PURCHASE",2022-06-24,2022-10-22,"USD",143551.82,75934.47,3443.99,"PART PAID",7,2022-07-08,2022-07-22
"ada7a26a3286f625b503e10a486fd11715f0ceedb2c1626d0bc4bb7ac971271f",,"583","SALE",2020-11-14,2020-11-24,"GBP",98011.38,97158.42,9358.26,"UNPAID",3,2020-11-28,2020-12-12
"1899c377cbe5562cd601529fc6fb59e25f53ee7d3d16fbb25949a6edfb2d3fb3",23,"955","SALE",2022-02-17,2022-06-17,"GBP",84348.35,53541.92,6193.39,"UNPAID",9,2022-02-19,2022-02-21
"1899c377cbe5562cd601529fc6fb59e25f53ee7d3d16fbb25949a6edfb2d3fb3",23,"622","SALE",2020-04-04,2020-04-24,"GBP",88796.64,76996.66,9230.62,"PAID",8,2020-05-12,2020-06-19
"2baf57ded8dc232554d0a09bbd2fb31ae1330511de65b0d7e6a3c6262644e6b7",,"747","PURCHASE",2022-11-13,2023-03-13,"NOK",185924.29,86792.76,115.94,"PAID",7,2022-11-16,2022-11-19
"db9c21613caa51b362f30f2f165d0773639627dbe219250abb8c8d4e1b48e284",13,"845","PURCHASE",2021-05-24,2021-09-21,"EUR",123055.82,75132.39,9496.21,"PART PAID",10,2021-07-03,2021-08-12
"378a5fffa7c36c199d972753294cba1415faced2be0e7285173df933cc1b7ea2",4,"817","PURCHASE",2021-06-29,2021-07-19,"GBP",128851.29,80363.10,6199.32,"PAID",4,2021-08-08,2021-09-17
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",28,"841","SALE",2020-07-27,2020-11-24,"GBP",73698.16,63352.29,619.51,"PAID",2,2020-08-09,2020-08-22
"659af215b2be5054ae08831999a41ec41716fd5cf5701d05a46380edd2f3c127",,"99","PURCHASE",2020-04-02,2020-07-01,"NOK",107085.62,69572.69,7295.98,"PART PAID",10,2020-04-10,2020-04-18
"ada7a26a3286f625b503e10a486fd11715f0ceedb2c1626d0bc4bb7ac971271f",,"738","PURCHASE",2020-12-07,2020-12-27,"GBP",143256.79,66886.53,6419.49,"PART PAID",6,2020-12-29,2021-01-20
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",12,"367","PURCHASE",2024-04-28,2024-05-18,"EUR",104339.49,82190.61,8282.49,"UNPAID",8,2024-05-25,2024-06-21
"9739406ef11dbe301614c1e11a964338936bd3df18d6ab7a4197a0150f6d6adb",,"615","SALE",2021-06-23,2021-07-03,"EUR",108756.25,52334.85,9131.39,"PART PAID",7,2021-07-07,2021-07-21
"b451e6f1c5be3b4331396acc8c0c3b075bfa42f7b4988e14b7c0f67f99b292d3",36,"727","PURCHASE",2023-05-04,2023-09-01,"EUR",110154.29,58259.24,1482.15,"PART PAID",2,2023-06-05,2023-07-07
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"837","PURCHASE",2021-06-14,2021-08-13,"NOK",60162.75,33265.34,3324.43,"UNPAID",6,2021-06-29,2021-07-14
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"304","SALE",2023-11-08,2024-01-07,"USD",72063.22,3445.31,8812.68,"PART PAID",1,2023-11-25,2023-12-12
"96c6e79195d059fcea80caf98ed7d11e37f5a594966fc0e9e9a59bb19aee5448",31,"707","PURCHASE",2021-12-16,2022-03-16,"GBP",89954.31,9264.93,4950.10,"UNPAID",6,2022-01-04,2022-01-23
"e23dbf85668303efd67a3bb97eefe256c0db89196df3d4d492fed1f15f790d79",16,"773","SALE",2022-09-03,2023-01-01,"NOK",107680.90,22132.61,7937.48,"UNPAID",6,2022-10-08,2022-11-12
"c2ca6291f6ddce027649e7e86bcdb38492b91f19d8592fa5bf6ba874629f4c74",5,"860","PURCHASE",2022-12-30,2023-03-30,"USD",119846.21,36012.52,1678.43,"PAID",9,2023-01-23,2023-02-16
"abb8ceeb934339450fa0f66da6228c2c65853ce890a87597a3ed75cc1b8fca65",2,"112","PURCHASE",2020-03-17,2020-05-16,"EUR",108826.40,99190.45,414.54,"PAID",2,2020-04-01,2020-04-16
"19e89263467c6c1c49df9efcc35aee1bd8eb4d6a67bf3c4f15a5cb3fae6a1ffa",,"102","SALE",2023-06-29,2023-08-28,"USD",62793.08,4834.34,6844.28,"PAID",6,2023-07-03,2023-07-07
"26f94507172b370ab2568ef5139e96967703d52d1a981265b61de009771f35b9",28,"282","PURCHASE",2024-03-14,2024-04-13,"NOK",125567.40,91877.47,9679.85,"PART PAID",0,2024-04-02,2024-04-21
"dba8deb6e76acb5ddee631be275c5265c5d78b6d60d53f0a9a7b6b85c2db7c11",11,"838","PURCHASE",2022-08-10,2022-08-30,"USD",72167.72,19402.53,8833.38,"PAID",4,2022-08-14,2022-08-18
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",28,"461","PURCHASE",2022-08-31,2022-12-29,"GBP",13003.69,3251.73,8125.82,"PAID",5,2022-09-09,2022-09-18
"420979309c28627d25f1cda16cf67582bc3dcefa2a56e4822edd91eebb962d66",,"209","PURCHASE",2022-05-04,2022-05-24,"GBP",110117.04,39314.42,8305.10,"PAID",5,2022-06-07,2022-07-11
"0167d2a79ab6e3857073f13be93424be12993d74cb785384a9b7afa241ccb82e",32,"328","PURCHASE",2023-10-06,2023-11-05,"USD",102654.24,77241.05,5449.40,"PART PAID",5,2023-10-30,2023-11-23
"d35fc675857b95225a41cbbb43d4c6089052915b074ae7e20ec843ecd525b1bc",,"477","PURCHASE",2022-03-26,2022-04-05,"EUR",103276.25,99350.76,5977.19,"UNPAID",4,2022-04-13,2022-05-01
"65776273c5e1b288f004a90df07d8384179f5e2493ddbe929e334b60f772e13d",,"548","SALE",2020-11-13,2020-11-23,"GBP",124489.71,45520.57,1832.19,"PART PAID",4,2020-12-02,2020-12-21
"26f94507172b370ab2568ef5139e96967703d52d1a981265b61de009771f35b9",28,"41","SALE",2022-01-27,2022-02-06,"NOK",101030.01,17531.25,8685.78,"PAID",0,2022-02-09,2022-02-22
"bb31c62bf0d6bf3e7d922fbccdaef390a5d778ee7f1d7a994cc4676e7442d495",4,"95","SALE",2020-03-22,2020-06-20,"GBP",33335.53,273.40,6225.50,"PAID",7,2020-04-06,2020-04-21
"d73cd5a93e5fcdfe7add3b2d3649e89fc9d3b97ceb74428965275c07ddfd314f",16,"68","PURCHASE",2022-06-14,2022-07-14,"NOK",40489.36,15923.49,6077.01,"UNPAID",2,2022-06-22,2022-06-30
"305c2e467959168beca41e718ccb5ee33f8f1795c870a041e2b3427d0d920b04",38,"475","PURCHASE",2020-05-06,2020-05-16,"EUR",79791.25,5699.99,1861.14,"PAID",9,2020-06-15,2020-07-25
"401805e3b1d0bbeed8928ad5d3263555c1158ab1adeca1d0c8ffedb311e91732",15,"449","PURCHASE",2023-07-07,2023-07-27,"NOK",131602.63,65271.32,4448.73,"PART PAID",1,2023-07-31,2023-08-24
"e23dbf85668303efd67a3bb97eefe256c0db89196df3d4d492fed1f15f790d79",16,"114","PURCHASE",2024-03-26,2024-04-05,"EUR",164792.11,76628.93,5659.56,"PART PAID",6,2024-05-02,2024-06-08
"19e89263467c6c1c49df9efcc35aee1bd8eb4d6a67bf3c4f15a5cb3fae6a1ffa",,"274","PURCHASE",2020-10-19,2020-12-18,"NOK",116269.24,60537.99,9647.66,"UNPAID",2,2020-10-24,2020-10-29
"4389e0bc56d1682d0daed6501c581afc5f28adef13f66283615ceea77e92a0cb",14,"531","PURCHASE",2020-05-17,2020-05-27,"NOK",105638.22,45389.15,2165.75,"PAID",0,2020-05-26,2020-06-04
"305c2e467959168beca41e718ccb5ee33f8f1795c870a041e2b3427d0d920b04",38,"430","SALE",2022-11-19,2023-01-18,"EUR",152273.42,93702.52,7541.93,"PART PAID",3,2022-12-06,2022-12-23
"1899c377cbe5562cd601529fc6fb59e25f53ee7d3d16fbb25949a6edfb2d3fb3",23,"683","PURCHASE",2024-02-08,2024-02-18,"EUR",106535.39,76529.32,3828.18,"PART PAID",10,2024-02-15,2024-02-22
"dba8deb6e76acb5ddee631be275c5265c5d78b6d60d53f0a9a7b6b85c2db7c11",11,"49","PURCHASE",2020-08-16,2020-10-15,"GBP",143289.00,97769.61,9015.84,"PART PAID",4,2020-09-15,2020-10-15
"ada7a26a3286f625b503e10a486fd11715f0ceedb2c1626d0bc4bb7ac971271f",,"239","PURCHASE",2021-10-06,2021-10-26,"EUR",175194.91,78283.05,7801.90,"UNPAID",8,2021-11-07,2021-12-09
"ed5273fe9a840c3e1c175b68d6752dd54caf37d9a9d2383e16907251a1965e71",,"374","PURCHASE",2023-05-10,2023-08-08,"EUR",87015.42,69532.25,9874.05,"UNPAID",10,2023-05-15,2023-05-20
"378a5fffa7c36c199d972753294cba1415faced2be0e7285173df933cc1b7ea2",4,"37","PURCHASE",2021-02-24,2021-06-24,"NOK",158182.65,75883.92,2533.49,"PART PAID",9,2021-04-02,2021-05-09
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",12,"742","SALE",2023-02-02,2023-02-12,"EUR",115143.88,63304.16,7457.55,"UNPAID",7,2023-02-12,2023-02-22
"32835c9c367308df45bf886650042712ce4307453c070573c4083ff3960850a0",24,"196","PURCHASE",2023-01-29,2023-02-28,"USD",134897.08,77389.74,888.06,"PART PAID",0,2023-02-14,2023-03-02
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",9,"8","PURCHASE",2023-08-26,2023-09-05,"GBP",105915.36,69252.31,2834.71,"PAID",3,2023-08-27,2023-08-28
"96c6e79195d059fcea80caf98ed7d11e37f5a594966fc0e9e9a59bb19aee5448",31,"233","SALE",2020-06-12,2020-10-10,"EUR",91558.37,44038.25,3212.65,"PAID",5,2020-07-21,2020-08-29
"029f4c3a41ed838ac4a439dbfefa316069cef42557f95f7b2aa0ee5694c0676b",,"913","SALE",2022-11-28,2023-03-28,"USD",75520.55,49601.36,8071.24,"PAID",5,2022-12-11,2022-12-24
"b451e6f1c5be3b4331396acc8c0c3b075bfa42f7b4988e14b7c0f67f99b292d3",36,"88","PURCHASE",2020-04-06,2020-04-16,"USD",170090.65,78585.51,9678.62,"UNPAID",6,2020-05-14,2020-06-21
"420979309c28627d25f1cda16cf67582bc3dcefa2a56e4822edd91eebb962d66",,"152","PURCHASE",2024-02-29,2024-06-28,"USD",166007.36,86963.26,9026.76,"UNPAID",2,2024-03-20,2024-04-09
"503128a27876056ba897a6f885807418a96cc4208c5570da638b1d1914d96ed1",31,"844","PURCHASE",2020-10-27,2020-11-06,"NOK",87168.30,12462.54,4221.49,"PART PAID",10,2020-12-01,2021-01-05
"04b6ba9cd887cdfdef8462fd661dc6120b785ef806e776111ac0dedca70b5efe",38,"381","SALE",2021-02-06,2021-05-07,"GBP",81828.37,29160.06,8535.54,"PAID",6,2021-02-07,2021-02-08
"f114d44b77897d3173add5ccf6ec75f1318d8c0f15ad6dce77bc17cbe2f54561",1,"363","PURCHASE",2021-01-26,2021-04-26,"NOK",3293.80,981.50,6419.98,"PART PAID",10,2021-02-16,2021-03-09
"65776273c5e1b288f004a90df07d8384179f5e2493ddbe929e334b60f772e13d",,"779","PURCHASE",2023-01-06,2023-01-16,"NOK",67225.74,63933.17,37.20,"UNPAID",2,2023-02-07,2023-03-11
"43e57fa7613a31a8098a46def2c02c3e7110777a8c0ac2799f71f5b1853b055e",15,"767","SALE",2020-04-28,2020-06-27,"GBP",146319.25,47180.61,8240.52,"PAID",10,2020-05-13,2020-05-28
"2baf57ded8dc232554d0a09bbd2fb31ae1330511de65b0d7e6a3c6262644e6b7",,"891","PURCHASE",2023-03-07,2023-07-05,"NOK",79909.93,61546.52,1136.40,"PART PAID",3,2023-04-06,2023-05-06
"6855281a658939322212f1f45212b1835e8baa09552cceea8082550ed02a00b4",,"715","SALE",2022-01-30,2022-02-19,"EUR",182659.23,94942.46,3579.11,"PAID",3,2022-03-07,2022-04-12
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",4,"750","SALE",2020-03-08,2020-03-18,"USD",49762.24,29385.40,4515.95,"UNPAID",8,2020-03-28,2020-04-17
"ac971ae14058f6ba7fb6ceb2decfef6d95ef7329371d7f9d6e6e49c4770e44d3",28,"797","PURCHASE",2021-05-03,2021-06-02,"USD",73772.07,47384.91,4271.46,"UNPAID",6,2021-05-25,2021-06-16
"19c746e73130fe9d5a2f646018d53191cbc0357dc8844f283368942fc64b7203",,"364","SALE",2023-03-27,2023-06-25,"GBP",136124.86,49804.07,4626.92,"UNPAID",8,2023-04-23,2023-05-20
"72c385adb7eba56460e76963a65f74c4ac09e4ac4a5f6664dee0e70651c462d2",12,"44","SALE",2023-07-21,2023-10-19,"USD",160456.20,94298.73,9848.13,"PAID",7,2023-08-29,2023-10-07
"283905797b9e55611dec8be4147a62efdac19cd142d061ef8d03f5f9d1183d1d",19,"159","PURCHASE",2023-09-14,2023-12-13,"EUR",103975.84,89185.43,6467.99,"UNPAID",3,2023-10-16,2023-11-17
"029f4c3a41ed838ac4a439dbfefa316069cef42557f95f7b2aa0ee5694c0676b",,"727","SALE",2023-07-29,2023-10-27,"NOK",122275.18,33132.55,4515.58,"PART PAID",2,2023-08-24,2023-09-19
"bd4e628f0dacb74fe2e4c9447015338cfe0cc05defd2fcffc8842214f78b9088",,"49","SALE",2023-11-04,2024-02-02,"NOK",131134.49,35790.07,1092.32,"UNPAID",7,2023-11-28,2023-12-22
"19e89263467c6c1c49df9efcc35aee1bd8eb4d6a67bf3c4f15a5cb3fae6a1ffa",,"822","PURCHASE",2022-04-06,2022-07-05,"EUR",105286.33,72829.95,9604.21,"PAID",6,2022-05-07,2022-06-07
"26f94507172b370ab2568ef5139e96967703d52d1a981265b61de009771f35b9",28,"857","PURCHASE",2021-09-11,2021-10-01,"USD",15958.20,11557.95,7205.20,"PART PAID",10,2021-10-20,2021-11-28
"b451e6f1c5be3b4331396acc8c0c3b075bfa42f7b4988e14b7c0f67f99b292d3",36,"9","PURCHASE",2024-01-05,2024-04-04,"USD",178760.96,96064.98,850.65,"PAID",9,2024-01-30,2024-02-24
"96c6e79195d059fcea80caf98ed7d11e37f5a594966fc0e9e9a59bb19aee5448",31,"190","PURCHASE",2020-11-22,2021-02-20,"NOK",157650.87,83618.45,6488.96,"UNPAID",2,2021-01-01,2021-02-10
"9739406ef11dbe301614c1e11a964338936bd3df18d6ab7a4197a0150f6d6adb",,"905","PURCHASE",2023-05-30,2023-06-09,"EUR",87793.71,46414.40,5833.40,"PART PAID",7,2023-06-01,2023-06-03
"bd4e628f0dacb74fe2e4c9447015338cfe0cc05defd2fcffc8842214f78b9088",,"59","SALE",2022-06-04,2022-06-14,"USD",87327.00,79910.21,209.91,"UNPAID",6,2022-07-12,2022-08-19
"659af215b2be5054ae08831999a41ec41716fd5cf5701d05a46380edd2f3c127",,"811","PURCHASE",2021-05-01,2021-05-31,"USD",129087.75,60275.94,8240.08,"UNPAID",9,2021-05-19,2021-06-06
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",12,"509","SALE",2020-12-10,2021-01-09,"NOK",117282.97,43791.28,2944.42,"UNPAID",8,2021-01-14,2021-02-18
"305c2e467959168beca41e718ccb5ee33f8f1795c870a041e2b3427d0d920b04",38,"174","SALE",2022-01-07,2022-03-08,"USD",153399.11,67056.03,5373.53,"PAID",10,2022-01-24,2022-02-10
"503128a27876056ba897a6f885807418a96cc4208c5570da638b1d1914d96ed1",31,"284","PURCHASE",2023-04-05,2023-04-25,"GBP",26094.33,19305.69,4754.87,"PART PAID",6,2023-05-11,2023-06-16
"ee5c0fad525969afa1752bb3c697da571be93ab4a89566cc5a0ccd586adcd555",,"939","PURCHASE",2022-09-14,2022-10-04,"GBP",58245.98,16941.12,2152.42,"PAID",5,2022-10-14,2022-11-13
"d35fc675857b95225a41cbbb43d4c6089052915b074ae7e20ec843ecd525b1bc",,"260","SALE",2020-11-23,2021-02-21,"NOK",128229.72,58050.21,1791.04,"PART PAID",2,2020-12-26,2021-01-28
"029f4c3a41ed838ac4a439dbfefa316069cef42557f95f7b2aa0ee5694c0676b",,"670","SALE",2022-04-15,2022-05-15,"USD",113859.14,56192.63,4592.92,"UNPAID",4,2022-05-05,2022-05-25
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"937","PURCHASE",2022-07-10,2022-11-07,"NOK",133751.80,79111.32,2150.38,"PART PAID",8,2022-08-03,2022-08-27
"19e89263467c6c1c49df9efcc35aee1bd8eb4d6a67bf3c4f15a5cb3fae6a1ffa",,"544","SALE",2021-05-08,2021-05-28,"NOK",77721.81,19029.57,2117.47,"UNPAID",3,2021-06-02,2021-06-27
"e61b211c81b3bd47745f160cc928a5057233f2a4c6107770ad66d27a2d847606",9,"994","SALE",2023-01-11,2023-02-10,"GBP",163074.70,96907.87,994.82,"PAID",7,2023-02-14,2023-03-20
"0df91309d6a229c449bf2ddda9cc0776178fc7717cd5c9ffae8d702fd01280c9",,"784","SALE",2020-05-24,2020-07-23,"GBP",93951.27,21668.76,1246.87,"PAID",9,2020-06-08,2020-06-23
"0c640002fb9731035243530d7cde650d12329158290bd8ade53731b379c016eb",,"853","SALE",2023-08-23,2023-09-12,"GBP",9233.56,8627.34,9292.43,"PART PAID",1,2023-09-17,2023-10-12
"f114d44b77897d3173add5ccf6ec75f1318d8c0f15ad6dce77bc17cbe2f54561",1,"749","PURCHASE",2021-01-15,2021-03-16,"NOK",136956.41,87842.70,6321.98,"UNPAID",5,2021-02-11,2021-03-10
"f114d44b77897d3173add5ccf6ec75f1318d8c0f15ad6dce77bc17cbe2f54561",1,"370","PURCHASE",2023-03-14,2023-04-13,"NOK",64159.70,46483.32,739.51,"UNPAID",7,2023-03-19,2023-03-24
"45f43b72869de671be07cf04c6fe3c2f725e5b94795f868099191731cc3de385",23,"23","SALE",2020-10-30,2021-01-28,"USD",157608.20,67947.64,4433.36,"PAID",9,2020-11-07,2020-11-15
"d73cd5a93e5fcdfe7add3b2d3649e89fc9d3b97ceb74428965275c07ddfd314f",16,"737","SALE",2022-05-19,2022-05-29,"EUR",73256.81,8971.02,4449.80,"UNPAID",2,2022-05-26,2022-06-02
"2baf57ded8dc232554d0a09bbd2fb31ae1330511de65b0d7e6a3c6262644e6b7",,"44","PURCHASE",2021-04-01,2021-07-30,"EUR",141642.81,96254.27,3147.34,"PAID",3,2021-04-14,2021-04-27
"ee5c0fad525969afa1752bb3c697da571be93ab4a89566cc5a0ccd586adcd555",,"334","SALE",2021-02-22,2021-03-04,"NOK",95197.98,42580.42,4700.16,"UNPAID",4,2021-03-30,2021-05-05
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",9,"417","SALE",2023-08-30,2023-11-28,"GBP",38337.92,26338.63,6962.04,"PAID",6,2023-09-20,2023-10-11
"ee5c0fad525969afa1752bb3c697da571be93ab4a89566cc5a0ccd586adcd555",,"505","PURCHASE",2020-10-15,2021-02-12,"GBP",135875.64,64492.25,317.37,"PART PAID",4,2020-11-02,2020-11-20
"706d178430b50660e79ba908bcf210441ce59b3ea1591703e8b5c038967375ed",,"349","PURCHASE",2023-10-19,2023-12-18,"GBP",27537.35,17845.51,5347.32,"PART PAID",1,2023-11-04,2023-11-20
"9739406ef11dbe301614c1e11a964338936bd3df18d6ab7a4197a0150f6d6adb",,"91","SALE",2021-12-03,2021-12-23,"EUR",50049.77,47808.11,8095.81,"PART PAID",6,2022-01-02,2022-02-01
"19e89263467c6c1c49df9efcc35aee1bd8eb4d6a67bf3c4f15a5cb3fae6a1ffa",,"849","SALE",2022-05-02,2022-08-30,"EUR",131033.28,39646.01,3718.98,"PART PAID",5,2022-06-04,2022-07-07
"2c417f35e1eb4e0ff8af03c0f4a946203b432e5e2c5ce8a539eb23bc1d0ee526",29,"104","PURCHASE",2020-01-09,2020-03-09,"GBP",183925.87,86763.00,5388.48,"UNPAID",6,2020-02-13,2020-03-19
"45f43b72869de671be07cf04c6fe3c2f725e5b94795f868099191731cc3de385",23,"388","SALE",2023-12-22,2024-03-21,"USD",120273.72,39405.95,4697.22,"PAID",5,2024-01-15,2024-02-08
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"361","SALE",2022-04-04,2022-04-14,"NOK",48078.72,16774.65,3068.78,"PAID",2,2022-05-01,2022-05-28
"fcda85d46b12d020375d586b89ff2b0c608ecc11e9c878bb6b5c156c4e87475a",18,"225","SALE",2020-01-30,2020-05-29,"USD",116044.54,17054.03,7487.40,"PART PAID",9,2020-03-05,2020-04-09
"1899c377cbe5562cd601529fc6fb59e25f53ee7d3d16fbb25949a6edfb2d3fb3",23,"532","PURCHASE",2020-07-28,2020-11-25,"EUR",31306.12,16562.20,5566.26,"PART PAID",6,2020-08-17,2020-09-06
"bd4e628f0dacb74fe2e4c9447015338cfe0cc05defd2fcffc8842214f78b9088",,"302","PURCHASE",2020-02-17,2020-06-16,"NOK",129143.20,88316.22,7977.36,"PART PAID",10,2020-03-12,2020-04-05
"706d178430b50660e79ba908bcf210441ce59b3ea1591703e8b5c038967375ed",,"15","PURCHASE",2021-02-21,2021-04-22,"NOK",169539.56,70348.14,2989.68,"UNPAID",1,2021-02-28,2021-03-07
